Date,market_value,balance,stock_owned,price,action,amount
2020-12-16,175595.50755507813,697.2946644531403,70,2498.5458984375,buy,0
2020-12-17,175094.36497695313,697.2946644531403,70,2491.38671875,buy,0
2020-12-18,176885.68821914063,697.2946644531403,70,2516.97705078125,buy,0
2020-12-21,173712.73655898438,697.2946644531403,70,2471.649169921875,buy,0
2020-12-22,176838.29808242188,697.2946644531403,70,2516.300048828125,buy,0
2020-12-23,179665.82982070313,697.2946644531403,70,2556.693359375,sell,0
2020-12-24,180051.85521132813,697.2946644531403,70,2562.2080078125,buy,0
2020-12-28,182466.29124648438,697.2946644531403,70,2596.699951171875,buy,0
2020-12-29,183339.95823867188,697.2946644531403,70,2609.180908203125,buy,0
2020-12-30,185886.41331679688,697.2946644531403,70,2645.558837890625,buy,0
2020-12-31,187924.97532851563,697.2946644531403,70,2674.68115234375,buy,0
2021-01-01,188673.33958632813,697.2946644531403,70,2685.3720703125,buy,0
2021-01-04,187193.53001601563,697.2946644531403,70,2664.23193359375,buy,0
2021-01-05,189912.72923476563,697.2946644531403,70,2703.07763671875,buy,0
2021-01-06,190691.58177382813,697.2946644531403,70,2714.2041015625,buy,0
2021-01-07,189804.36253554688,697.2946644531403,70,2701.529541015625,buy,0
2021-01-08,193356.53782851563,697.2946644531403,70,2752.27490234375,buy,0
2021-01-11,193668.11985976563,697.2946644531403,70,2756.72607421875,buy,0
2021-01-12,184948.43724257813,697.2946644531403,70,2632.1591796875,buy,0
2021-01-13,183807.26292617188,697.2946644531403,70,2615.856689453125,buy,0
2021-01-14,181111.76732070313,697.2946644531403,70,2577.349609375,buy,0
2021-01-15,176167.76097304688,697.2946644531403,70,2506.720947265625,buy,0
2021-01-18,175984.93382460938,697.2946644531403,70,2504.109130859375,buy,0
2021-01-19,179835.13890273438,697.2946644531403,70,2559.112060546875,buy,0
2021-01-20,183370.41234023438,697.2946644531403,70,2609.615966796875,buy,0
2021-01-21,184663.99388320313,697.2946644531403,70,2628.095703125,buy,0
2021-01-22,176557.22142226563,697.2946644531403,70,2512.28466796875,buy,0
2021-01-25,170956.31566054688,697.2946644531403,70,2432.271728515625,buy,0
2021-01-27,165717.73167617188,697.2946644531403,70,2357.434814453125,buy,0
2021-01-28,166063.11741835938,697.2946644531403,70,2362.368896484375,buy,0
2021-01-29,163736.74534804688,697.2946644531403,70,2329.135009765625,buy,0
2021-02-01,166476.24730117188,697.2946644531403,70,2368.270751953125,sell,0
2021-02-02,167549.67747695313,697.2946644531403,70,2383.60546875,buy,0
2021-02-03,166872.42405898438,697.2946644531403,70,2373.930419921875,buy,0
2021-02-04,163360.85423476563,697.2946644531403,70,2323.76513671875,buy,0
2021-02-05,161664.34544570313,697.2946644531403,70,2299.529296875,buy,0
2021-02-08,164380.12669570313,697.2946644531403,70,2338.326171875,buy,0
2021-02-09,170475.47581679688,697.2946644531403,70,2425.402587890625,buy,0
2021-02-10,170729.41380507813,697.2946644531403,70,2429.0302734375,buy,0
2021-02-11,170384.01097304688,697.2946644531403,70,2424.095947265625,buy,0
2021-02-12,169070.17796523438,697.2946644531403,70,2405.326904296875,buy,0
2021-02-15,167082.37278945313,697.2946644531403,70,2376.9296875,buy,0
2021-02-16,166642.18968398438,697.2946644531403,70,2370.641357421875,sell,0
2021-02-17,162436.39622695313,697.2946644531403,70,2310.55859375,buy,0
2021-02-18,168030.56859023438,697.2946644531403,70,2390.475341796875,buy,0
2021-02-19,164353.03929335938,697.2946644531403,70,2337.939208984375,buy,0
2021-02-22,162361.90159804688,697.2946644531403,70,2309.494384765625,buy,0
2021-02-23,161356.18138320313,697.2946644531403,70,2295.126953125,buy,0
2021-02-24,160621.36937148438,697.2946644531403,70,2284.629638671875,buy,0
2021-02-25,161461.16429335938,697.2946644531403,70,2296.626708984375,buy,0
2021-02-26,154906.38513964845,40339.27674121095,52,2203.213623046875,sell,18
2021-03-01,159187.80310839845,40339.27674121095,52,2285.548583984375,buy,0
2021-03-02,160601.51502246095,40339.27674121095,52,2312.7353515625,buy,0
2021-03-03,161190.15857714845,40339.27674121095,52,2324.055419921875,sell,0
2021-03-04,161944.83142871095,40339.27674121095,52,2338.568359375,buy,0
2021-03-05,160435.52381152345,40339.27674121095,52,2309.543212890625,buy,0
2021-03-08,160214.14295214845,40339.27674121095,52,2305.285888671875,buy,0
2021-03-09,162210.61400302735,475.574208105485,69,2343.986083984375,buy,17
2021-03-10,162828.12694248048,475.574208105485,69,2352.935546875,buy,0
2021-03-12,160785.34959873048,475.574208105485,69,2323.330078125,buy,0
2021-03-15,157691.06346591798,475.574208105485,69,2278.4853515625,buy,0
2021-03-16,165274.83055576173,475.574208105485,69,2388.39501953125,buy,0
2021-03-17,162227.2912491211,475.574208105485,69,2344.227783203125,buy,0
2021-03-18,160998.9699600586,475.574208105485,69,2326.426025390625,buy,0
2021-03-19,161446.2570694336,475.574208105485,69,2332.908447265625,buy,0
2021-03-22,162410.89256748048,475.574208105485,69,2346.888671875,buy,0
2021-03-23,161382.83299716798,475.574208105485,69,2331.9892578125,buy,0
2021-03-24,163602.52391513673,475.574208105485,69,2364.15869140625,buy,0
2021-03-25,160842.08592685548,475.574208105485,69,2324.15234375,buy,0
2021-03-26,167714.82957919923,475.574208105485,69,2423.75732421875,buy,0
2021-03-30,172581.51952060548,475.574208105485,69,2494.2890625,buy,0
2021-03-31,169867.77782138673,475.574208105485,69,2454.95947265625,buy,0
2021-04-01,170825.7424209961,475.574208105485,69,2468.843017578125,buy,0
2021-04-05,168081.99852451173,475.574208105485,69,2429.07861328125,buy,0
2021-04-06,174821.25682529298,475.574208105485,69,2526.7490234375,buy,0
2021-04-07,175956.15184482423,475.574208105485,69,2543.19677734375,buy,0
2021-04-08,177428.12938388673,475.574208105485,69,2564.52978515625,buy,0
2021-04-09,176102.97899326173,475.574208105485,69,2545.32470703125,buy,0
2021-04-12,174193.72069248048,475.574208105485,69,2517.654296875,buy,0
2021-04-13,172090.83787998048,475.574208105485,69,2487.177734375,buy,0
2021-04-15,173225.73289951173,475.574208105485,69,2503.62548828125,buy,0
2021-04-16,178299.35545810548,475.574208105485,69,2577.15625,buy,0
2021-04-19,172170.93919833985,475.574208105485,69,2488.338623046875,buy,0
2021-04-20,170952.60741123048,475.574208105485,69,2470.681640625,buy,0
2021-04-22,168122.05760654298,475.574208105485,69,2429.6591796875,sell,0
2021-04-23,168569.34471591798,475.574208105485,69,2436.1416015625,buy,0
2021-04-26,171236.32274326173,475.574208105485,69,2474.79345703125,sell,0
2021-04-27,172334.52782138673,475.574208105485,69,2490.70947265625,buy,0
2021-04-28,175018.19994052735,475.574208105485,69,2529.603271484375,buy,0
2021-04-29,174944.7189834961,475.574208105485,69,2528.538330078125,buy,0
2021-04-30,169801.01829990235,475.574208105485,69,2453.991943359375,sell,0
2021-05-03,172855.21165927735,475.574208105485,69,2498.255615234375,sell,0
2021-05-04,173188.9924209961,475.574208105485,69,2503.093017578125,buy,0
2021-05-05,171887.20702060548,475.574208105485,69,2484.2265625,buy,0
2021-05-06,170645.52708896485,475.574208105485,69,2466.231201171875,buy,0
2021-05-07,170819.0715225586,475.574208105485,69,2468.746337890625,buy,0
2021-05-10,171172.8986709961,475.574208105485,69,2473.874267578125,sell,0
2021-05-11,171126.16869052735,475.574208105485,69,2473.197021484375,buy,0
2021-05-12,171122.85008701173,475.574208105485,69,2473.14892578125,buy,0
2021-05-14,185696.15208896485,475.574208105485,69,2684.356201171875,buy,0
2021-05-17,186246.92235263673,475.574208105485,69,2692.33837890625,buy,0
2021-05-18,188853.82860263673,475.574208105485,69,2730.11962890625,buy,0
2021-05-19,188456.62376865235,475.574208105485,69,2724.363037109375,buy,0
2021-05-20,187004.6252334961,475.574208105485,69,2703.319580078125,buy,0
2021-05-21,189568.1369522461,475.574208105485,69,2740.471923828125,buy,0
2021-05-24,188680.2336319336,475.574208105485,69,2727.603759765625,buy,0
2021-05-25,195035.61204990235,475.574208105485,69,2819.710693359375,sell,0
2021-05-26,196851.46092685548,475.574208105485,69,2846.02734375,buy,0
2021-05-27,197368.8430069336,475.574208105485,69,2853.525634765625,sell,0
2021-05-28,196791.35545810548,475.574208105485,69,2845.15625,buy,0
2021-05-31,199248.06541904298,475.574208105485,69,2880.7607421875,buy,0
2021-06-01,196136.9839333008,17483.395798535174,63,2835.771240234375,sell,6
2021-06-02,194472.97490009767,17483.395798535174,63,2809.3583984375,buy,0
2021-06-03,196402.16532978517,17483.395798535174,63,2839.98046875,buy,0
2021-06-04,195765.16703876955,17483.395798535174,63,2829.869384765625,buy,0
2021-06-07,196264.99882587892,17483.395798535174,63,2837.80322265625,sell,0
2021-06-08,195847.48539814455,17483.395798535174,63,2831.176025390625,buy,0
2021-06-09,196901.9663551758,17483.395798535174,63,2847.913818359375,buy,0
2021-06-10,198222.0132301758,17483.395798535174,63,2868.866943359375,buy,0
2021-06-11,198568.09794697267,17483.395798535174,63,2874.3603515625,buy,0
2021-06-14,198179.1313942383,17483.395798535174,63,2868.186279296875,buy,0
2021-06-15,203832.9507301758,17483.395798535174,63,2957.929443359375,buy,0
2021-06-16,202393.4868629883,17483.395798535174,63,2935.080810546875,buy,0
2021-06-17,204941.67997822267,17483.395798535174,63,2975.5283203125,sell,0
2021-06-18,204139.22978291017,17483.395798535174,63,2962.791015625,sell,0
2021-06-21,205447.03349384767,17483.395798535174,63,2983.5498046875,buy,0
2021-06-22,201909.55888447267,17483.395798535174,63,2927.3994140625,buy,0
2021-06-23,200473.14042744142,17483.395798535174,63,2904.59912109375,buy,0
2021-06-24,203897.27348408205,17483.395798535174,63,2958.950439453125,buy,0
2021-06-25,201486.89286884767,17483.395798535174,63,2920.6904296875,buy,0
2021-06-28,200203.59086689455,17483.395798535174,63,2900.320556640625,buy,0
2021-06-29,201339.8979958008,17483.395798535174,63,2918.357177734375,buy,0
2021-06-30,200800.8296364258,17483.395798535174,63,2909.800537109375,buy,0
2021-07-01,202571.1050270508,17483.395798535174,63,2937.900146484375,buy,0
2021-07-02,201554.27641376955,17483.395798535174,63,2921.760009765625,sell,0
2021-07-05,202154.56059345705,17483.395798535174,63,2931.288330078125,buy,0
2021-07-06,201401.12919697267,17483.395798535174,63,2919.3291015625,buy,0
2021-07-07,203704.32060322267,17483.395798535174,63,2955.8876953125,buy,0
2021-07-08,202981.51249775392,17483.395798535174,63,2944.41455078125,buy,0
2021-07-09,201893.8030743164,8698.267918066424,66,2927.205078125,buy,3
2021-07-12,201175.0862774414,8698.267918066424,66,2916.3154296875,buy,0
2021-07-13,200818.90219541016,8698.267918066424,66,2910.918701171875,buy,0
2021-07-14,201338.68442197266,8698.267918066424,66,2918.794189453125,buy,0
2021-07-15,200161.15805478516,8698.267918066424,66,2900.952880859375,buy,0
2021-07-16,200524.60434326174,2882.952976074236,68,2906.494873046875,buy,2
2021-07-19,200038.66000732424,2882.952976074236,68,2899.3486328125,buy,0
2021-07-20,211747.85824951174,2882.952976074236,68,3071.542724609375,buy,0
2021-07-22,208289.96860107424,2882.952976074236,68,3020.69140625,sell,0
2021-07-23,206769.29867919924,2882.952976074236,68,2998.32861328125,buy,0
2021-07-26,205278.36215576174,2882.952976074236,68,2976.403076171875,buy,0
2021-07-27,203126.26840576174,2882.952976074236,68,2944.754638671875,buy,0
2021-07-28,201503.11703857424,2882.952976074236,68,2920.884765625,buy,0
2021-07-29,201063.45785888674,2882.952976074236,68,2914.419189453125,buy,0
2021-07-30,198484.90317138674,2882.952976074236,68,2876.499267578125,buy,0
2021-08-02,199516.32504638674,2882.952976074236,68,2891.667236328125,buy,0
2021-08-03,203017.16293701174,2882.952976074236,68,2943.150146484375,buy,0
2021-08-04,202461.80746826174,2882.952976074236,68,2934.983154296875,sell,0
2021-08-05,200432.5448018555,84207.75964560549,40,2905.61962890625,sell,28
2021-08-06,199578.8729268555,84207.75964560549,40,2884.27783203125,buy,0
2021-08-09,200593.9412862305,84207.75964560549,40,2909.654541015625,buy,0
2021-08-10,199995.0155049805,84207.75964560549,40,2894.681396484375,buy,0
2021-08-11,199818.0623799805,84207.75964560549,40,2890.257568359375,buy,0
2021-08-12,199930.8358174805,84207.75964560549,40,2893.076904296875,buy,0
2021-08-13,200444.2244893555,84207.75964560549,40,2905.91162109375,sell,0
2021-08-16,199771.3826924805,84207.75964560549,40,2889.090576171875,buy,0
2021-08-17,201478.7459737305,84207.75964560549,40,2931.774658203125,buy,0
2021-08-18,200943.9803487305,84207.75964560549,40,2918.405517578125,buy,0
2021-08-20,205276.5487081055,84207.75964560549,40,3026.7197265625,buy,0
2021-08-23,203862.36220771488,392.56630927736114,68,2992.202880859375,buy,28
2021-08-24,201779.69619208988,392.56630927736114,68,2961.575439453125,sell,0
2021-08-25,201257.37783271488,392.56630927736114,68,2953.894287109375,buy,0
2021-08-26,201363.17959052738,392.56630927736114,68,2955.4501953125,buy,0
2021-08-27,201174.73525458988,392.56630927736114,68,2952.678955078125,buy,0
2021-08-30,205931.82998115238,392.56630927736114,68,3022.63623046875,buy,0
2021-08-31,212054.23720771488,392.56630927736114,68,3112.671630859375,buy,0
2021-09-01,218758.41298896488,392.56630927736114,68,3211.262451171875,buy,0
2021-09-02,218682.36123115238,392.56630927736114,68,3210.14404296875,buy,0
2021-09-03,221141.88271552738,392.56630927736114,68,3246.3134765625,buy,0
2021-09-06,219604.67763740238,392.56630927736114,68,3223.70751953125,buy,0
2021-09-07,220973.31044990238,392.56630927736114,68,3243.83447265625,buy,0
2021-09-08,220996.41982490238,392.56630927736114,68,3244.17431640625,buy,0
2021-09-09,221641.07509833988,392.56630927736114,68,3253.654541015625,buy,0
2021-09-13,223009.65810615238,392.56630927736114,68,3273.78076171875,buy,0
2021-09-14,222708.83779365238,392.56630927736114,68,3269.35693359375,buy,0
2021-09-15,222034.46572333988,392.56630927736114,68,3259.439697265625,buy,0
2021-09-16,221360.07705146488,392.56630927736114,68,3249.522216796875,buy,0
2021-09-17,218778.25185615238,392.56630927736114,68,3211.55419921875,buy,0
2021-09-20,216695.56923896488,392.56630927736114,68,3180.926513671875,buy,0
2021-09-21,219184.84072333988,392.56630927736114,68,3217.533447265625,buy,0
2021-09-22,219733.60537177738,392.56630927736114,68,3225.603515625,buy,0
2021-09-23,219941.87197333988,392.56630927736114,68,3228.666259765625,sell,0
2021-09-24,228401.46377021488,392.56630927736114,68,3353.072021484375,buy,0
2021-09-27,227214.65127021488,392.56630927736114,68,3335.618896484375,buy,0
2021-09-28,223846.04482490238,392.56630927736114,68,3286.08056640625,buy,0
2021-09-29,220100.54970771488,392.56630927736114,68,3230.999755859375,buy,0
2021-09-30,214917.01064521488,392.56630927736114,68,3154.771240234375,buy,0
2021-10-01,210500.46377021488,392.56630927736114,68,3089.822021484375,buy,0
2021-10-04,212070.73916083988,392.56630927736114,68,3112.914306640625,buy,0
2021-10-05,215584.82509833988,392.56630927736114,68,3164.592041015625,buy,0
2021-10-06,212774.86123115238,392.56630927736114,68,3123.26904296875,buy,0
2021-10-07,217971.59853583988,392.56630927736114,68,3199.691650390625,buy,0
2021-10-08,219032.78701240238,392.56630927736114,68,3215.29736328125,buy,0
2021-10-11,218976.59072333988,392.56630927736114,68,3214.470947265625,buy,0
2021-10-12,220113.79775458988,392.56630927736114,68,3231.194580078125,buy,0
2021-10-13,220130.31630927738,392.56630927736114,68,3231.4375,buy,0
2021-10-14,218431.11318427738,392.56630927736114,68,3206.44921875,buy,0
2021-10-18,214708.79384833988,392.56630927736114,68,3151.709228515625,buy,0
2021-10-19,210890.53408271488,392.56630927736114,68,3095.558349609375,buy,0
2021-10-20,209955.00283271488,392.56630927736114,68,3081.800537109375,buy,0
2021-10-21,198873.89150458988,392.56630927736114,68,2918.843017578125,buy,0
2021-10-22,197578.00673896488,392.56630927736114,68,2899.785888671875,buy,0
2021-10-25,193323.42470771488,392.56630927736114,68,2837.218505859375,buy,0
2021-10-26,196744.95693427738,392.56630927736114,68,2887.53515625,buy,0
2021-10-27,204999.56923896488,392.56630927736114,68,3008.926513671875,sell,0
2021-10-28,206674.28505927738,392.56630927736114,68,3033.5546875,buy,0
2021-10-29,205601.94033271488,392.56630927736114,68,3017.784912109375,buy,0
2021-11-01,207038.35732490238,392.56630927736114,68,3038.90869140625,buy,0
2021-11-02,205817.07998115238,392.56630927736114,68,3020.94873046875,buy,0
2021-11-03,210271.94326240238,392.56630927736114,68,3086.46142578125,buy,0
2021-11-04,209517.33584052738,392.56630927736114,68,3075.3642578125,buy,0
2021-11-08,208110.70205146488,392.56630927736114,68,3054.678466796875,buy,0
2021-11-09,208583.99599677738,392.56630927736114,68,3061.638671875,buy,0
2021-11-10,206144.76162177738,392.56630927736114,68,3025.767578125,buy,0
2021-11-11,203179.22451240238,392.56630927736114,68,2982.15673828125,buy,0
2021-11-12,207111.18837958988,392.56630927736114,68,3039.979736328125,buy,0
2021-11-15,210142.88271552738,392.56630927736114,68,3084.5634765625,buy,0
2021-11-16,209017.57900458988,392.56630927736114,68,3068.014892578125,buy,0
2021-11-17,214217.15517646488,392.56630927736114,68,3144.479248046875,buy,0
2021-11-18,213992.10439521488,392.56630927736114,68,3141.169677734375,buy,0
2021-11-22,216269.17470771488,392.56630927736114,68,3174.656005859375,buy,0
2021-11-23,211258.27529365238,392.56630927736114,68,3100.96630859375,buy,0
2021-11-24,209368.41982490238,392.56630927736114,68,3073.17431640625,sell,0
2021-11-25,208524.42959052738,392.56630927736114,68,3060.7626953125,buy,0
2021-11-26,208448.31142646488,392.56630927736114,68,3059.643310546875,sell,0
2021-11-29,208527.73330146488,392.56630927736114,68,3060.811279296875,buy,0
2021-11-30,208484.71865302738,392.56630927736114,68,3060.1787109375,buy,0
2021-12-01,208120.62978583988,392.56630927736114,68,3054.824462890625,buy,0
2021-12-02,210930.61025458988,392.56630927736114,68,3096.147705078125,buy,0
2021-12-03,206287.07021552738,392.56630927736114,68,3027.8603515625,sell,0
2021-12-06,201511.13271552738,392.56630927736114,68,2957.6259765625,sell,0
2021-12-07,200984.87978583988,392.56630927736114,68,2949.886962890625,buy,0
2021-12-08,206157.95986396488,392.56630927736114,68,3025.961669921875,buy,0
2021-12-09,210804.82021552738,392.56630927736114,68,3094.2978515625,buy,0
2021-12-10,217718.80654365238,392.56630927736114,68,3195.97412109375,buy,0
2021-12-13,217500.39638740238,392.56630927736114,68,3192.76220703125,buy,0
2021-12-14,218668.71474677738,392.56630927736114,68,3209.943359375,buy,0
2021-12-15,218963.29287177738,392.56630927736114,68,3214.275390625,buy,0
2021-12-16,218741.54580146488,392.56630927736114,68,3211.014404296875,buy,0
2021-12-17,215107.44716865238,392.56630927736114,68,3157.57177734375,buy,0
2021-12-20,214826.11709052738,392.56630927736114,68,3153.4345703125,buy,0
2021-12-21,216937.76943427738,392.56630927736114,68,3184.48828125,buy,0
2021-12-22,217516.96474677738,392.56630927736114,68,3193.005859375,buy,0
2021-12-23,216709.36513740238,392.56630927736114,68,3181.12939453125,buy,0
2021-12-24,217828.06142646488,392.56630927736114,68,3197.580810546875,buy,0
2021-12-27,217007.24697333988,392.56630927736114,68,3185.510009765625,buy,0
2021-12-28,223348.67861396488,392.56630927736114,68,3278.766357421875,buy,0
2021-12-29,223299.02334052738,392.56630927736114,68,3278.0361328125,sell,0
2021-12-30,223183.19423896488,392.56630927736114,68,3276.332763671875,buy,0
2021-12-31,224325.03310615238,392.56630927736114,68,3293.12451171875,sell,0
2022-01-03,226936.40908271488,392.56630927736114,68,3331.527099609375,buy,0
2022-01-04,229378.99697333988,392.56630927736114,68,3367.447509765625,buy,0
2022-01-05,233847.12490302738,392.56630927736114,68,3433.1552734375,buy,0
2022-01-06,233042.82900458988,392.56630927736114,68,3421.327392578125,buy,0
2022-01-07,237123.74209052738,392.56630927736114,68,3481.3408203125,sell,0
2022-01-10,235614.52724677738,392.56630927736114,68,3459.146484375,buy,0
2022-01-11,234638.13955146488,392.56630927736114,68,3444.787841796875,buy,0
2022-01-12,234972.42861396488,392.56630927736114,68,3449.703857421875,buy,0
2022-01-13,229177.10537177738,392.56630927736114,68,3364.478515625,buy,0
2022-01-14,223097.13173896488,392.56630927736114,68,3275.067138671875,buy,0
2022-01-17,224040.38271552738,392.56630927736114,68,3288.9384765625,buy,0
2022-01-18,223712.73427802738,392.56630927736114,68,3284.1201171875,buy,0
2022-01-19,217536.80361396488,392.56630927736114,68,3193.297607421875,buy,0
2022-01-20,219257.83779365238,392.56630927736114,68,3218.60693359375,buy,0
2022-01-21,217169.44423896488,392.56630927736114,68,3187.895263671875,buy,0
2022-01-24,209245.93349677738,392.56630927736114,68,3071.373046875,buy,0
2022-01-25,208713.08974677738,392.56630927736114,68,3063.537109375,buy,0
2022-01-27,206717.31630927738,392.56630927736114,68,3034.1875,buy,0
2022-01-28,206313.53310615238,392.56630927736114,68,3028.24951171875,buy,0
2022-01-31,209053.96962958988,392.56630927736114,68,3068.550048828125,buy,0
2022-02-01,211966.54775458988,392.56630927736114,68,3111.382080078125,buy,0
2022-02-02,212062.53798896488,392.56630927736114,68,3112.793701171875,buy,0
2022-02-03,212413.32900458988,392.56630927736114,68,3117.952392578125,buy,0
2022-02-04,214640.79384833988,392.56630927736114,68,3150.709228515625,buy,0
2022-02-07,210540.04189521488,392.56630927736114,68,3090.404052734375,buy,0
2022-02-08,213297.06337958988,392.56630927736114,68,3130.948486328125,buy,0
2022-02-09,214091.38173896488,392.56630927736114,68,3142.629638671875,buy,0
2022-02-10,214779.79873115238,392.56630927736114,68,3152.75341796875,buy,0
2022-02-11,213293.74306708988,392.56630927736114,68,3130.899658203125,buy,0
2022-02-14,208471.45400458988,392.56630927736114,68,3059.983642578125,buy,0
2022-02-15,216490.95498115238,392.56630927736114,68,3177.91748046875,buy,0
2022-02-16,215713.13857490238,392.56630927736114,68,3166.47900390625,buy,0
2022-02-17,216573.69716865238,392.56630927736114,68,3179.13427734375,buy,0
2022-02-18,216083.81826240238,392.56630927736114,68,3171.93017578125,buy,0
2022-02-21,215633.71669990238,392.56630927736114,68,3165.31103515625,buy,0
2022-02-22,214011.95986396488,392.56630927736114,68,3141.461669921875,buy,0
2022-02-23,214677.18447333988,392.56630927736114,68,3151.244384765625,buy,0
2022-02-24,203546.60048896488,392.56630927736114,68,2987.559326171875,buy,0
2022-02-25,206866.24892646488,392.56630927736114,68,3036.377685546875,buy,0
2022-02-28,210536.72158271488,392.56630927736114,68,3090.355224609375,buy,0
2022-03-02,200892.20986396488,392.56630927736114,68,2948.524169921875,buy,0
2022-03-03,190496.34462958988,392.56630927736114,68,2795.643798828125,buy,0
2022-03-04,181642.86416083988,392.56630927736114,68,2665.445556640625,buy,0
2022-03-07,179676.90712958988,392.56630927736114,68,2636.534423828125,sell,0
2022-03-08,180666.49306708988,392.56630927736114,68,2651.087158203125,buy,0
2022-03-09,190698.26943427738,392.56630927736114,68,2798.61328125,buy,0
2022-03-10,193203.72744208988,392.56630927736114,68,2835.458251953125,sell,0
2022-03-11,194474.66005927738,392.56630927736114,68,2854.1484375,buy,0
2022-03-14,196513.43154365238,392.56630927736114,68,2884.13037109375,buy,0
2022-03-15,198125.27724677738,392.56630927736114,68,2907.833984375,buy,0
2022-03-16,201756.05556708988,392.56630927736114,68,2961.227783203125,buy,0
2022-03-17,208018.04873115238,392.56630927736114,68,3053.31591796875,buy,0
2022-03-21,202004.29873115238,392.56630927736114,68,2964.87841796875,sell,0
2022-03-22,202361.71377021488,392.56630927736114,68,2970.134521484375,buy,0
2022-03-23,200087.94716865238,392.56630927736114,68,2936.69677734375,buy,0
2022-03-24,200653.92763740238,392.56630927736114,68,2945.02001953125,buy,0
2022-03-25,202083.70400458988,392.56630927736114,68,2966.046142578125,buy,0
2022-03-28,200792.91591865238,392.56630927736114,68,2947.06396484375,buy,0
2022-03-29,201795.78310615238,392.56630927736114,68,2961.81201171875,buy,0
2022-03-30,204374.05556708988,392.56630927736114,68,2999.727783203125,buy,0
2022-03-31,204268.13759833988,392.56630927736114,68,2998.170166015625,sell,0
2022-04-01,206531.95986396488,392.56630927736114,68,3031.461669921875,buy,0
2022-04-04,206786.84365302738,392.56630927736114,68,3035.2099609375,buy,0
2022-04-05,208296.05849677738,392.56630927736114,68,3057.404296875,buy,0
2022-04-06,209169.83193427738,392.56630927736114,68,3070.25390625,buy,0
2022-04-07,209236.02236396488,392.56630927736114,68,3071.227294921875,buy,0
2022-04-08,212628.48525458988,392.56630927736114,68,3121.116455078125,buy,0
2022-04-11,209398.20302802738,392.56630927736114,68,3073.6123046875,buy,0
2022-04-12,207491.79580146488,392.56630927736114,68,3045.576904296875,buy,0
2022-04-13,204314.45595771488,392.56630927736114,68,2998.851318359375,buy,0
2022-04-18,200402.38076240238,392.56630927736114,68,2941.32080078125,buy,0
2022-04-19,198393.35927802738,392.56630927736114,68,2911.7763671875,sell,0
2022-04-20,204470.02919990238,392.56630927736114,68,3001.13916015625,buy,0
2022-04-21,209451.14541083988,392.56630927736114,68,3074.390869140625,buy,0
2022-04-22,209858.24892646488,392.56630927736114,68,3080.377685546875,buy,0
2022-04-25,207620.88955146488,392.56630927736114,68,3047.475341796875,buy,0
2022-04-26,207293.20791083988,392.56630927736114,68,3042.656494140625,buy,0
2022-04-27,208795.83193427738,392.56630927736114,68,3064.75390625,buy,0
2022-04-28,215372.24209052738,392.56630927736114,68,3161.4658203125,buy,0
2022-04-29,214677.18447333988,392.56630927736114,68,3151.244384765625,buy,0
2022-05-02,212176.14791445315,96919.94649843752,37,3115.032470703125,sell,31
2022-05-04,208605.00655703127,96919.94649843752,37,3018.51513671875,buy,0
2022-05-05,207729.7704730469,96919.94649843752,37,2994.860107421875,sell,0
2022-05-06,205557.91744570315,96919.94649843752,37,2936.161376953125,buy,0
2022-05-09,205161.71212343752,96919.94649843752,37,2925.453125,buy,0
2022-05-10,208076.75215078128,81891.93574453128,42,3004.400390625,buy,5
2022-05-11,206729.10559218752,55128.11926406253,51,2972.568359375,buy,9
2022-05-12,206048.94787734377,55128.11926406253,51,2959.23193359375,buy,0
2022-05-13,207242.92810195315,55128.11926406253,51,2982.643310546875,buy,0
2022-05-16,204060.6326917969,55128.11926406253,51,2920.245361328125,buy,0
2022-05-17,206547.90368789065,55128.11926406253,51,2969.015380859375,buy,0
2022-05-18,209035.14978164065,55128.11926406253,51,3017.784912109375,buy,0
2022-05-19,206393.99475234377,55128.11926406253,51,2965.99755859375,buy,0
2022-05-20,209524.14465468752,55128.11926406253,51,3027.373046875,buy,0
2022-05-23,212713.91076796877,55128.11926406253,51,3089.91748046875,buy,0
2022-05-24,208377.34192031252,55128.11926406253,51,3004.88671875,buy,0
2022-05-25,196025.46814101565,55128.11926406253,51,2762.693115234375,buy,0
2022-05-26,196117.54450888676,24703.8467549805,62,2764.737060546875,buy,11
2022-05-27,195797.6905049805,24703.8467549805,62,2759.578125,buy,0
2022-05-30,196349.908278418,24703.8467549805,62,2768.48486328125,buy,0
2022-05-31,197294.439528418,24703.8467549805,62,2783.71923828125,buy,0
2022-06-01,196862.921950293,24703.8467549805,62,2776.75927734375,buy,0
2022-06-02,200243.4864833008,19038.93960830081,64,2831.321044921875,buy,2
2022-06-03,198894.6739833008,19038.93960830081,64,2810.245849609375,buy,0
2022-06-06,194567.8927333008,19038.93960830081,64,2742.639892578125,buy,0
2022-06-07,190035.5333583008,19038.93960830081,64,2671.82177734375,buy,0
2022-06-08,187574.6427333008,19038.93960830081,64,2633.370361328125,buy,0
2022-06-09,187376.08858486332,61110.60030361331,48,2630.531005859375,sell,16
2022-06-10,188407.64327236332,61110.60030361331,48,2652.021728515625,buy,0
2022-06-13,186151.88936611332,61110.60030361331,48,2605.02685546875,buy,0
2022-06-14,184960.57295986332,61110.60030361331,48,2580.207763671875,buy,0
