Date,Open,High,Low,Close,Volume,VWAP
2011-08-16,132.0,142.85,132.0,139.7,1041466,139.77
2011-08-17,139.4,141.3,136.05,138.6,666711,137.98
2011-08-18,139.1,140.75,134.45,136.45,5314420,138.07
2011-08-19,133.0,137.95,131.95,136.3,3919879,137.0
2011-08-22,135.05,137.9,134.9,136.05,334962,136.04
2011-08-23,137.4,139.2,134.2,138.45,907130,135.95
2011-08-24,139.9,148.0,138.8,146.8,2727812,144.99
2011-08-25,147.2,149.65,138.75,140.4,1793336,143.68
2011-08-26,139.25,142.85,139.1,140.55,694785,141.08
2011-08-29,141.15,147.95,141.0,145.35,484414,145.47
2011-08-30,147.0,152.9,146.4,152.1,1185911,150.65
2011-09-02,154.05,158.5,151.6,157.5,1596147,156.57
2011-09-05,155.8,160.6,154.8,157.25,912066,158.21
2011-09-06,160.0,161.9,150.9,154.05,1330904,153.45
2011-09-07,155.3,162.0,154.5,160.05,1871504,159.44
2011-09-08,161.8,163.9,158.6,160.75,1011497,161.56
2011-09-09,162.45,162.45,153.05,154.15,541841,157.61
2011-09-12,153.2,156.8,150.35,152.35,458685,153.27
2011-09-13,155.9,157.0,151.65,152.55,477998,154.42
2011-09-14,150.1,153.0,147.55,149.05,1511322,151.3
2011-09-15,150.0,151.7,148.25,149.35,535073,149.58
2011-09-16,150.0,153.5,148.0,150.8,1324489,150.95
2011-09-19,149.0,155.75,148.2,154.1,2809987,153.29
2011-09-20,155.1,155.65,152.5,154.35,1631967,154.36
2011-09-21,154.05,158.2,154.05,157.1,1204766,156.67
2011-09-22,156.1,156.1,142.2,146.45,2453772,148.95
2011-09-23,144.6,151.25,143.75,149.65,1400138,148.6
2011-09-26,150.3,152.95,147.4,152.3,959586,150.1
2011-09-27,154.85,158.9,152.75,157.45,1229409,155.59
2011-09-28,159.0,161.2,156.0,160.3,2377196,160.11
2011-09-29,159.8,166.75,158.15,163.95,3079459,161.88
2011-09-30,163.75,169.8,162.0,164.35,2712461,166.37
2011-10-03,163.6,164.0,151.35,153.1,1642213,157.52
2011-10-04,152.5,159.8,146.7,147.45,1108391,151.51
2011-10-05,153.55,153.9,147.6,150.65,643151,149.86
2011-10-07,155.55,157.8,151.2,156.45,806599,154.26
2011-10-10,155.25,157.85,153.1,154.85,574856,155.35
2011-10-11,155.9,159.5,152.25,153.45,624082,155.94
2011-10-12,155.25,156.85,153.45,155.0,606780,155.16
2011-10-13,155.0,159.0,154.5,156.4,843751,156.77
2011-10-14,155.7,157.3,154.5,155.45,499700,155.95
2011-10-17,156.05,157.6,153.1,155.9,331198,155.14
2011-10-18,157.5,157.5,150.8,152.25,355368,153.14
2011-10-19,153.05,155.25,149.55,150.4,1057725,151.71
2011-10-20,148.0,152.8,147.6,151.8,370257,149.91
2011-10-21,149.0,153.0,149.0,150.45,300342,151.31
2011-10-24,155.05,157.6,151.65,156.5,1167828,155.64
2011-10-25,156.5,162.5,155.5,161.25,1139611,160.28
2011-10-26,162.5,163.0,160.6,161.75,188437,161.77
2011-10-28,162.4,170.45,162.4,163.4,1051878,165.13
2011-10-31,160.05,166.95,160.05,163.95,840954,164.37
2011-11-01,156.0,163.95,156.0,160.1,512462,161.07
2011-11-02,157.4,159.5,155.1,158.05,1042409,157.28
2011-11-03,163.0,163.6,157.55,162.2,496651,159.73
2011-11-04,164.5,167.5,163.55,165.0,1747474,165.31
2011-11-08,165.05,166.7,160.2,161.55,873158,163.69
2011-11-09,162.15,163.95,156.1,158.65,886539,159.54
2011-11-11,159.9,162.9,150.0,150.45,2472593,153.78
2011-11-14,158.65,158.65,151.05,155.15,1554235,155.67
2011-11-15,154.5,156.05,141.0,144.6,1354549,147.91
2011-11-16,144.2,144.2,130.2,132.55,3855162,133.6
2011-11-17,132.0,135.85,129.0,132.15,2518688,132.48
2011-11-18,131.15,139.8,128.35,137.9,1456984,134.85
2011-11-21,136.7,139.1,132.5,136.6,717393,136.5
2011-11-22,137.9,139.0,131.25,132.35,692110,135.27
2011-11-23,132.05,132.35,121.25,123.55,1295172,127.3
2011-11-24,123.7,125.0,116.75,117.7,2554572,118.57
2011-11-25,118.0,124.85,115.2,123.35,4717307,119.21
2011-11-28,124.75,127.45,121.75,126.4,2568553,124.33
2011-11-29,128.0,130.9,125.4,128.3,1970380,128.96
2011-11-30,128.0,130.35,121.7,125.75,1884842,125.69
2011-12-01,129.7,132.35,125.25,126.2,1060484,127.96
2011-12-02,124.6,132.0,124.6,130.3,578277,129.01
2011-12-05,129.7,130.6,126.35,129.15,559299,128.46
2011-12-07,129.7,133.95,129.1,132.1,1679421,132.09
2011-12-08,130.7,133.9,126.55,128.85,956836,128.9
2011-12-09,127.35,131.0,124.4,127.3,535841,128.12
2011-12-12,128.95,130.9,126.35,129.0,1280093,128.83
2011-12-13,129.0,129.6,126.2,128.15,829707,128.12
2011-12-14,128.3,132.5,127.65,130.4,622509,130.3
2011-12-15,128.0,129.5,125.85,127.05,2760437,128.06
2011-12-16,127.1,129.5,124.4,126.65,1062095,126.97
2011-12-19,124.2,125.75,118.5,119.7,1292516,120.85
2011-12-20,120.9,123.8,117.7,121.5,2207343,120.64
2011-12-21,123.15,125.2,122.05,123.65,738177,123.39
2011-12-22,123.65,124.9,121.9,123.95,1208491,123.86
2011-12-23,124.0,127.6,122.6,124.9,1372951,125.86
2011-12-26,125.5,125.5,120.1,123.55,669863,122.76
2011-12-27,124.5,127.9,123.0,125.45,753047,125.73
2011-12-28,126.65,126.65,119.25,120.6,581843,121.88
2011-12-29,120.45,126.75,118.7,124.2,2892730,123.18
2011-12-30,123.6,123.6,119.65,120.05,1280686,120.52
2012-01-02,122.8,123.75,111.0,114.7,1572363,115.9
2012-01-03,117.5,120.9,115.0,120.3,1385662,118.97
2012-01-04,121.0,123.5,118.0,122.85,1259249,120.33
2012-01-05,122.0,127.6,121.3,126.7,788405,125.3
2012-01-06,126.25,128.75,124.3,127.7,1036623,126.44
2012-01-07,129.8,129.8,126.2,127.3,65561,127.15
2012-01-09,128.7,133.4,126.0,132.2,848300,129.44
2012-01-10,133.85,137.0,132.85,136.45,869679,135.67
2012-01-11,136.0,140.7,134.75,137.05,1810746,137.28
2012-01-12,137.5,137.5,131.2,132.65,1748799,133.23
2012-01-13,132.5,133.0,129.55,131.55,1099713,131.93
2012-01-16,131.5,136.4,130.65,135.5,2060690,133.46
2012-01-17,137.1,141.0,135.0,140.0,1636196,138.13
2012-01-18,142.0,143.8,138.7,141.7,890591,141.25
2012-01-19,144.0,150.55,143.15,149.4,1456077,146.72
2012-01-20,151.9,157.6,150.25,155.4,1634070,153.76
2012-01-23,155.4,155.4,145.1,146.75,1657609,149.54
2012-01-24,147.05,152.9,145.6,150.05,1337362,150.29
2012-01-25,150.95,150.95,142.25,143.2,1859617,144.8
2012-01-27,145.8,149.65,144.8,147.1,1264483,147.69
2012-01-30,147.1,147.4,137.35,138.4,757694,142.13
2012-01-31,138.95,148.5,137.0,146.25,1291344,143.17
2012-02-01,146.55,147.75,142.15,143.9,899183,144.33
2012-02-02,144.5,151.8,144.5,151.0,2355597,148.82
2012-02-03,151.0,152.7,148.25,150.25,814359,150.11
2012-02-06,152.85,152.85,146.3,148.1,1518103,150.34
2012-02-07,149.15,149.45,137.85,139.15,1735290,142.49
2012-02-08,139.0,143.3,136.6,140.3,1532614,140.87
2012-02-09,139.65,141.8,135.2,137.95,1907732,138.09
2012-02-10,138.15,144.15,137.2,142.9,1780060,140.28
2012-02-13,143.95,144.3,141.0,143.05,718239,142.63
2012-02-14,143.3,145.55,142.0,144.15,1580236,143.2
2012-02-15,145.0,147.95,144.15,147.15,886834,145.97
2012-02-16,147.45,149.9,145.75,147.6,856476,147.81
2012-02-17,149.0,152.9,145.75,150.5,1749511,150.36
2012-02-21,151.2,155.75,150.65,152.65,1744030,153.44
2012-02-22,155.75,157.75,142.4,143.85,1863666,151.21
2012-02-23,142.0,145.4,140.5,144.05,1533912,143.69
2012-02-24,145.05,146.5,141.0,142.7,527338,142.67
2012-02-27,144.4,145.15,137.25,143.65,947560,141.87
2012-02-28,144.8,149.45,144.1,148.1,629276,146.92
2012-02-29,149.75,152.0,145.25,148.65,627017,148.8
2012-03-01,148.0,152.0,144.0,146.85,370864,146.38
2012-03-02,147.5,150.0,144.0,147.35,497666,146.3
2012-03-03,147.6,147.75,145.4,146.15,22092,146.45
2012-03-05,147.0,147.05,142.4,143.2,264293,144.31
2012-03-06,144.65,147.0,140.65,143.55,502716,144.0
2012-03-07,141.05,146.65,141.05,145.25,389292,143.83
2012-03-09,146.3,148.5,129.75,135.0,5833743,135.27
2012-03-12,135.0,137.3,128.4,129.9,5786647,130.93
2012-03-13,125.0,133.95,125.0,131.1,5344550,131.31
2012-03-14,132.05,137.25,132.05,135.75,2528804,135.08
2012-03-15,136.0,136.0,130.4,132.05,1691856,131.84
2012-03-16,132.75,135.75,130.25,133.15,1024696,133.31
2012-03-19,133.45,133.85,130.85,131.85,886890,131.63
2012-03-20,131.85,133.3,129.45,132.35,1991819,132.11
2012-03-21,131.4,132.6,130.25,131.15,1329184,131.37
2012-03-22,132.85,133.2,124.8,125.9,2489358,129.55
2012-03-23,125.1,127.95,120.75,123.45,4212337,123.03
2012-03-26,123.0,123.7,119.05,120.55,1124699,121.0
2012-03-27,121.55,123.0,118.25,121.5,1098462,120.66
2012-03-28,121.5,121.5,117.0,118.25,1756343,118.44
2012-03-29,118.0,125.5,116.1,124.2,2869127,120.57
2012-03-30,124.5,130.0,124.1,129.5,1405080,127.74
2012-04-02,129.4,132.7,128.6,129.5,773104,131.11
2012-04-03,129.5,132.4,125.1,129.4,598189,130.32
2012-04-04,129.4,132.25,128.3,131.65,763340,131.01
2012-04-09,131.05,136.25,129.65,133.75,1171110,134.51
2012-04-10,134.3,134.7,131.0,131.95,364048,132.33
2012-04-11,130.1,133.45,125.45,127.35,607896,129.81
2012-04-12,129.7,131.0,127.8,128.25,567378,129.17
2012-04-13,129.85,130.9,128.75,129.9,573117,129.91
2012-04-16,129.9,130.95,128.65,128.9,225281,129.37
2012-04-17,130.0,130.95,128.65,129.65,429108,129.98
2012-04-18,130.75,133.9,129.2,129.75,594109,131.68
2012-04-19,130.3,135.4,129.4,134.1,845571,132.59
2012-04-20,134.0,137.2,129.95,130.65,1357915,133.86
2012-04-23,130.0,131.6,126.7,127.25,671276,129.16
2012-04-24,128.7,130.0,126.2,128.65,487818,128.11
2012-04-25,130.0,131.95,127.65,129.65,939012,130.19
2012-04-26,130.1,131.5,124.05,124.6,1267245,126.46
2012-04-27,125.0,127.35,124.7,126.35,383798,126.07
2012-04-28,126.35,127.0,125.0,125.95,19218,125.71
2012-04-30,126.9,128.5,125.0,127.8,892604,127.14
2012-05-02,128.9,128.9,125.5,126.05,591736,126.92
2012-05-03,126.55,127.5,124.45,124.95,626023,125.6
2012-05-04,124.9,125.8,122.5,124.1,1173453,123.7
2012-05-07,122.7,129.0,121.0,127.7,564358,124.99
2012-05-08,127.15,128.95,121.65,123.05,339686,125.59
2012-05-09,122.95,125.25,120.2,122.85,1961492,123.19
2012-05-10,120.0,126.3,118.9,125.05,1266715,124.32
2012-05-11,123.0,126.4,119.35,121.5,2334822,122.88
2012-05-14,121.45,121.95,114.2,114.9,1957717,117.36
2012-05-15,114.0,115.45,112.25,114.7,921396,114.15
2012-05-16,114.0,114.0,109.8,111.0,2319699,111.82
2012-05-17,109.1,116.0,109.1,113.8,1943986,113.4
2012-05-18,111.05,113.4,109.75,111.7,1538120,111.18
2012-05-21,111.7,113.75,109.5,112.6,1491072,111.49
2012-05-22,113.1,113.9,111.3,111.75,388799,112.03
2012-05-23,112.0,112.05,109.8,110.25,1245523,110.36
2012-05-24,111.45,112.7,109.8,112.0,1116442,111.41
2012-05-25,112.0,115.45,112.0,113.8,1089233,113.99
2012-05-28,114.85,115.75,114.1,114.9,501829,114.77
2012-05-29,115.9,122.25,114.75,118.3,1379146,119.71
2012-05-30,119.0,120.8,117.3,119.0,1778680,119.32
2012-05-31,118.35,125.9,117.15,123.45,3592822,121.73
2012-06-01,124.0,126.25,122.65,125.35,1088955,124.2
2012-06-04,124.45,124.5,120.2,123.75,870476,122.31
2012-06-05,124.7,125.2,121.6,122.85,664310,123.17
2012-06-06,122.1,126.0,122.1,124.15,1330789,124.57
2012-06-07,124.85,127.45,123.15,125.1,745015,125.01
2012-06-08,124.25,126.55,123.75,124.8,540939,125.0
2012-06-11,125.5,126.8,122.5,123.65,1050332,124.57
2012-06-12,124.3,124.85,120.65,122.55,1474970,122.08
2012-06-13,122.55,125.35,119.35,120.8,1683780,122.53
2012-06-14,119.2,121.3,114.0,114.5,1264900,117.06
2012-06-15,115.0,116.5,113.0,114.75,1147454,114.46
2012-06-18,114.95,118.5,112.45,115.2,1281993,115.11
2012-06-19,115.2,115.9,113.3,114.95,891747,114.6
2012-06-20,116.0,117.8,115.8,117.45,659167,117.06
2012-06-21,117.25,118.15,115.8,117.55,690964,117.0
2012-06-22,115.8,118.85,115.8,117.85,486749,117.85
2012-06-25,118.0,119.25,116.35,116.7,346396,118.17
2012-06-26,117.9,118.5,116.25,118.05,436613,117.69
2012-06-27,118.8,118.8,117.6,118.4,432947,118.18
2012-06-28,118.45,120.65,117.85,119.45,396097,119.12
2012-06-29,119.65,122.95,119.6,121.15,916783,121.54
2012-07-02,121.45,125.75,121.0,124.75,999891,123.43
2012-07-03,125.6,126.9,123.6,124.05,737421,124.97
2012-07-04,124.85,125.4,122.5,124.6,410302,123.88
2012-07-05,124.9,126.5,123.3,123.95,860385,124.3
2012-07-06,123.55,123.85,120.9,122.6,660690,122.23
2012-07-09,121.75,121.95,120.05,121.45,426421,120.95
2012-07-10,121.45,122.7,120.3,121.4,394520,121.56
2012-07-11,120.75,122.35,120.25,120.55,436328,120.94
2012-07-12,120.0,120.25,117.5,118.85,642833,118.32
2012-07-13,119.5,120.05,116.1,117.5,697441,118.62
2012-07-16,118.15,118.15,115.1,115.5,618414,115.72
2012-07-17,115.5,116.0,112.8,113.55,873178,113.78
2012-07-18,115.0,115.0,111.05,113.0,1161347,112.79
2012-07-19,114.0,114.5,111.25,111.95,751834,112.94
2012-07-20,111.5,114.8,111.25,113.85,518368,113.04
2012-07-23,112.6,113.5,110.0,112.45,551789,112.24
2012-07-24,112.5,117.7,111.65,117.0,1175158,116.02
2012-07-25,116.1,117.2,114.2,115.2,631445,115.25
2012-07-26,114.9,119.2,114.85,117.85,1135801,117.48
2012-07-27,118.1,119.85,113.05,114.1,525503,116.66
2012-07-30,114.4,119.35,114.1,118.85,689560,116.7
2012-07-31,118.0,121.0,116.35,120.45,715123,119.36
2012-08-01,121.55,125.5,118.1,120.9,4518020,122.17
2012-08-02,121.25,122.15,120.15,121.6,682706,121.2
2012-08-03,118.5,122.95,118.5,121.55,821744,120.53
2012-08-06,122.0,124.7,121.65,124.05,630742,122.97
2012-08-07,122.15,124.75,122.15,122.75,908275,123.48
2012-08-08,122.25,126.25,122.25,124.3,1034361,124.71
2012-08-09,123.95,127.75,123.95,127.0,1095476,125.87
2012-08-10,126.35,127.5,124.8,126.9,1133003,125.86
2012-08-13,125.8,126.95,122.75,125.2,786435,124.52
2012-08-14,123.05,129.0,123.05,128.15,893033,127.3
2012-08-16,128.3,130.4,125.15,127.15,1322874,127.89
2012-08-17,127.5,128.35,122.1,123.5,653977,124.65
2012-08-21,122.05,123.7,118.5,119.85,904738,120.19
2012-08-22,119.0,119.3,116.0,116.55,1152766,117.42
2012-08-23,116.65,116.7,110.0,110.8,4531629,113.92
2012-08-24,110.55,112.9,105.65,112.0,2507113,108.83
2012-08-27,110.0,112.05,106.55,108.0,1101295,108.47
2012-08-28,108.0,110.6,106.1,108.85,906607,108.34
2012-08-29,108.0,110.45,107.4,109.45,840345,108.88
2012-08-30,109.05,115.4,107.4,114.5,2299775,112.76
2012-08-31,114.1,115.0,111.0,113.75,1709001,112.56
2012-09-03,112.3,117.0,112.3,116.25,622511,115.21
2012-09-04,117.5,117.5,114.2,116.6,373291,115.82
2012-09-05,115.7,116.9,115.0,115.6,1031669,116.03
2012-09-06,114.05,115.35,110.85,114.15,1049284,113.37
2012-09-07,115.1,116.9,112.15,112.95,1312589,113.61
2012-09-08,112.85,113.3,111.8,112.7,50338,112.52
2012-09-10,112.3,114.95,111.65,112.7,1544686,112.98
2012-09-11,112.7,113.5,111.4,112.45,1285716,112.34
2012-09-12,111.55,112.95,110.15,110.9,1198143,111.16
2012-09-13,110.5,112.35,109.8,110.6,984996,110.91
2012-09-14,112.9,113.1,110.1,111.6,1853351,111.34
2012-09-17,112.15,114.05,110.9,111.65,1522753,112.11
2012-09-18,112.15,117.9,111.8,117.05,2158032,115.96
2012-09-20,116.4,116.75,114.05,115.5,2705275,115.62
2012-09-21,117.0,119.4,113.25,115.7,3156075,117.46
2012-09-24,116.0,123.45,114.3,119.55,4222804,119.52
2012-09-25,120.95,121.8,117.1,120.0,3807912,119.96
2012-09-26,119.9,123.95,119.9,122.6,2423037,122.55
2012-09-27,122.0,124.4,119.55,122.05,3694614,121.81
2012-09-28,123.0,128.5,123.0,127.5,2455631,125.96
2012-10-01,128.1,128.5,124.55,125.5,470394,125.63
2012-10-03,125.5,130.0,124.0,129.5,1268946,127.95
2012-10-04,130.1,132.3,128.6,129.6,1423093,130.31
2012-10-05,129.65,131.15,123.6,128.15,1210168,127.37
2012-10-08,127.05,127.95,121.35,123.8,533122,124.82
2012-10-09,125.95,126.35,121.8,122.65,410937,123.56
2012-10-10,122.05,122.8,119.6,120.5,276010,120.92
2012-10-11,119.95,124.9,118.7,124.3,604810,123.04
2012-10-12,123.85,127.0,123.45,125.4,735106,125.82
2012-10-15,125.4,125.5,122.45,123.45,304000,123.26
2012-10-16,122.0,122.0,118.1,120.05,1903838,120.58
2012-10-17,119.15,120.9,118.0,120.0,389450,119.19
2012-10-18,120.0,125.4,119.3,124.7,1293131,123.43
2012-10-19,125.0,127.45,122.65,124.35,1344070,124.84
2012-10-22,124.05,130.6,123.05,129.75,2914830,128.6
2012-10-23,130.7,131.0,127.7,128.55,1724049,128.86
2012-10-25,128.0,132.9,128.0,130.7,1479503,130.96
2012-10-26,130.0,131.05,125.6,127.0,1885430,127.91
2012-10-29,126.05,127.4,123.55,124.5,1584245,124.63
2012-10-30,124.05,127.8,123.0,125.0,678844,125.3
2012-10-31,125.55,128.65,124.9,127.25,1690316,127.36
2012-11-01,125.5,126.45,124.0,125.0,754150,125.05
2012-11-02,125.6,128.65,125.6,127.95,1501687,127.45
2012-11-05,127.0,130.6,127.0,127.45,1196272,128.88
2012-11-06,127.4,136.7,126.15,134.85,3019713,132.54
2012-11-07,135.0,136.0,129.05,130.85,1782253,132.9
2012-11-08,130.8,131.5,128.2,130.6,754715,130.22
2012-11-09,130.0,132.45,127.2,127.9,355941,129.35
2012-11-12,127.05,130.6,126.65,129.2,692315,128.36
2012-11-13,129.9,129.9,128.5,128.9,50643,129.1
2012-11-15,128.9,132.5,128.05,131.4,453557,130.53
2012-11-16,131.4,133.25,126.0,127.35,671193,130.68
2012-11-19,125.2,130.0,125.2,127.95,642800,128.06
2012-11-20,130.0,130.7,121.6,123.2,787747,125.65
2012-11-21,124.0,125.4,122.15,123.05,360974,123.46
2012-11-22,123.95,124.8,121.55,122.8,251196,122.88
2012-11-23,123.45,124.5,122.05,123.35,182011,123.36
2012-11-26,123.9,125.95,123.1,125.35,292680,124.87
2012-11-27,126.4,130.6,125.1,129.75,1987923,129.39
2012-11-29,130.05,132.2,124.55,125.45,1359991,127.6
2012-11-30,125.5,130.7,125.25,130.15,1251861,128.67
2012-12-03,130.35,133.25,129.0,132.25,1160794,131.84
2012-12-04,132.65,137.9,130.6,134.4,3545718,134.07
2012-12-05,134.75,136.3,131.25,133.7,1003342,133.49
2012-12-06,133.7,136.5,130.7,135.05,3147331,134.64
2012-12-07,135.65,138.8,135.35,137.6,1424101,137.44
2012-12-10,137.95,138.75,135.6,137.05,612960,137.06
2012-12-11,137.15,138.6,131.75,134.75,790611,134.71
2012-12-12,135.0,136.6,133.0,135.65,543139,135.21
2012-12-13,136.0,136.0,130.05,130.7,680712,133.3
2012-12-14,130.05,136.45,130.05,135.65,878418,134.35
2012-12-17,136.05,144.15,135.55,143.25,2010480,140.86
2012-12-18,144.6,146.25,142.1,142.65,1908629,143.69
2012-12-19,144.05,146.4,142.25,145.25,1845672,145.15
2012-12-20,145.25,146.4,139.05,140.0,2098610,141.18
2012-12-21,139.45,142.1,133.65,135.65,1487914,137.72
2012-12-24,137.0,137.4,133.45,135.35,625551,135.34
2012-12-26,136.0,137.5,134.4,136.4,526630,136.28
2012-12-27,137.45,138.25,132.45,133.8,1895037,135.2
2012-12-28,133.5,134.95,132.05,132.85,773240,133.24
2012-12-31,132.85,135.95,132.4,135.0,636052,134.53
2013-01-01,136.25,138.15,135.3,137.8,353823,137.01
2013-01-02,138.8,140.2,137.3,138.45,1158271,138.73
2013-01-03,139.45,140.0,137.15,138.3,996003,138.4
2013-01-04,138.3,138.3,134.5,137.5,1236742,136.34
2013-01-07,137.0,141.25,137.0,140.05,1974675,139.79
2013-01-08,140.6,140.65,135.3,137.45,750310,137.39
2013-01-09,137.0,138.9,134.45,135.15,804170,136.44
2013-01-10,136.1,136.65,134.2,135.8,649023,135.65
2013-01-11,135.8,136.4,131.1,131.7,627649,133.24
2013-01-14,131.7,136.75,131.1,136.3,645456,134.53
2013-01-15,135.1,137.4,133.7,136.9,611458,135.59
2013-01-16,137.35,139.0,134.75,135.6,1823638,137.53
2013-01-17,135.95,136.8,133.65,134.6,448421,134.94
2013-01-18,134.6,135.8,131.75,132.25,551806,133.14
2013-01-21,131.95,137.0,131.55,135.75,1013495,134.1
2013-01-22,135.75,138.2,134.35,135.45,1864356,136.28
2013-01-23,135.9,136.15,133.15,133.65,633457,134.08
2013-01-24,137.9,137.9,128.6,129.95,948386,130.94
2013-01-25,129.95,130.9,126.05,130.3,1711468,129.19
2013-01-28,131.6,137.8,127.3,136.75,6676462,133.74
2013-01-29,137.0,156.25,137.0,145.8,19207648,147.81
2013-01-30,147.55,148.8,140.2,142.65,10316243,143.82
2013-01-31,143.35,155.0,141.65,150.55,8895649,148.35
2013-02-01,151.7,156.65,149.25,149.95,3716667,152.21
2013-02-04,151.5,154.9,148.55,149.9,2234003,151.32
2013-02-05,149.8,153.4,146.45,150.25,2115293,149.61
2013-02-06,151.95,162.65,150.2,154.95,5541384,155.96
2013-02-07,153.5,158.35,149.2,155.85,4047635,154.58
2013-02-08,156.2,157.45,151.2,151.85,1791582,153.63
2013-02-11,153.3,156.5,152.0,153.5,2315423,154.18
2013-02-12,154.15,156.5,152.4,153.7,2292412,154.1
2013-02-13,154.5,158.7,153.75,154.9,1577507,155.76
2013-02-14,154.9,155.7,145.55,148.4,3032088,149.6
2013-02-15,146.15,151.7,144.6,149.95,1572387,147.1
2013-02-18,151.25,152.3,147.85,149.05,888936,150.23
2013-02-19,150.1,153.85,149.55,152.55,1183511,151.95
2013-02-20,153.05,153.7,149.45,150.45,1086942,151.13
2013-02-21,150.3,154.45,143.65,145.6,3125690,148.41
2013-02-22,146.35,150.75,143.15,149.7,1120221,147.84
2013-02-25,149.7,152.5,145.85,148.1,921416,149.28
2013-02-26,147.0,148.0,138.05,141.45,1881561,141.81
2013-02-27,143.25,144.5,137.0,143.3,2210177,141.5
2013-02-28,144.85,145.8,131.9,138.65,4173623,138.67
2013-03-01,139.55,141.8,137.8,140.1,3196913,140.15
2013-03-04,140.8,140.8,134.8,136.15,900454,137.65
2013-03-05,137.35,148.25,136.7,145.95,1772006,143.37
2013-03-06,147.0,147.5,143.2,144.3,1195204,145.01
2013-03-07,144.0,146.4,143.3,145.9,1019838,145.53
2013-03-08,146.45,147.55,145.05,145.95,737539,146.16
2013-03-11,146.7,146.75,141.1,142.0,885327,142.64
2013-03-12,130.6,142.7,130.6,138.9,918664,139.56
2013-03-13,137.85,139.9,134.8,135.4,814241,136.44
2013-03-14,135.45,141.35,133.0,139.95,1204991,137.07
2013-03-15,140.25,143.0,137.8,138.8,651943,140.2
2013-03-18,138.6,140.35,134.2,139.05,1089644,136.99
2013-03-19,139.0,139.75,134.35,136.0,970366,136.48
2013-03-20,135.0,137.85,132.0,132.35,690865,134.46
2013-03-21,126.0,134.5,121.65,127.3,1349239,129.97
2013-03-22,127.15,127.7,119.1,124.1,2379340,123.04
2013-03-25,124.6,129.7,124.6,128.05,1137186,127.7
2013-03-26,126.05,133.75,125.75,131.4,1527015,131.41
2013-03-28,131.8,141.6,129.75,138.7,1939645,137.75
2013-04-01,140.8,144.2,137.35,142.45,890295,141.81
2013-04-02,142.95,148.5,142.65,147.15,1468440,147.09
2013-04-03,147.85,149.8,144.5,146.05,1553513,147.76
2013-04-04,144.5,144.6,139.6,140.75,1364325,141.85
2013-04-05,141.0,148.65,140.95,144.75,1133976,145.69
2013-04-08,145.2,146.9,143.1,144.05,588531,145.23
2013-04-09,144.85,147.65,144.1,145.3,511288,145.95
2013-04-10,146.0,152.5,142.2,151.3,2267790,147.08
2013-04-11,152.15,154.4,148.55,149.3,1334386,150.78
2013-04-12,149.0,153.5,146.75,148.5,832927,149.35
2013-04-15,147.3,148.4,142.9,145.4,988564,145.52
2013-04-16,145.0,147.3,143.55,146.2,789507,145.54
2013-04-17,147.1,147.5,140.4,141.0,1224412,143.29
2013-04-18,141.75,146.5,140.8,145.25,1433603,144.38
2013-04-22,144.0,152.8,140.7,150.35,1690739,146.83
2013-04-23,150.0,151.0,145.5,147.3,1160058,147.57
2013-04-25,146.5,148.1,141.75,145.5,2246425,144.32
2013-04-26,144.0,146.2,143.25,144.85,877991,144.96
2013-04-29,143.0,147.5,143.0,145.4,415488,145.14
2013-04-30,146.0,146.7,143.15,145.0,892336,144.58
2013-05-02,145.0,149.0,144.15,146.3,1253183,146.31
2013-05-03,150.0,158.8,148.1,155.55,3167410,152.99
2013-05-06,156.35,156.65,151.25,152.45,1465010,153.69
2013-05-07,152.55,153.3,147.3,150.35,1713111,150.31
2013-05-08,151.0,155.35,150.0,154.4,1288174,153.17
2013-05-09,154.55,154.75,150.35,151.55,1362727,151.85
2013-05-10,152.0,152.5,150.0,150.95,1444269,151.03
2013-05-11,151.7,151.85,150.3,151.1,29097,150.88
2013-05-13,149.3,153.85,149.3,150.35,878208,151.59
2013-05-14,150.4,151.7,148.8,149.95,440169,150.28
2013-05-15,150.7,153.5,149.7,152.5,1562040,151.89
2013-05-16,157.0,167.35,154.4,162.0,8280624,161.8
2013-05-17,163.05,169.0,163.05,168.25,9076436,165.62
2013-05-20,169.7,175.0,166.9,167.6,7727111,169.75
2013-05-21,167.6,168.0,160.0,160.65,3803039,162.71
2013-05-22,160.8,161.8,153.25,154.65,2243155,155.69
2013-05-23,154.0,158.95,150.55,152.45,2104757,154.25
2013-05-24,153.25,158.2,150.3,156.65,1502462,154.87
2013-05-27,157.7,160.15,153.0,158.0,3890085,158.46
2013-05-28,158.65,159.75,156.1,157.85,2825798,158.33
2013-05-29,157.0,157.95,151.1,153.5,1839294,153.19
2013-05-30,152.0,156.2,151.6,154.65,2440279,154.34
2013-05-31,154.7,155.45,150.05,152.05,2175273,152.1
2013-06-03,151.0,154.65,149.55,153.55,2987578,152.49
2013-06-04,153.0,156.5,153.0,155.35,3938790,154.87
2013-06-05,154.1,155.45,149.15,154.55,2291669,152.99
2013-06-06,153.8,155.45,152.0,152.5,1270646,153.43
2013-06-07,152.0,153.8,150.0,152.05,1577506,152.0
2013-06-10,152.2,160.35,150.3,150.8,4320732,155.49
2013-06-11,150.4,153.3,145.75,148.3,2191377,149.13
2013-06-12,147.2,147.8,141.8,144.15,2083999,144.32
2013-06-13,142.0,144.3,136.4,143.3,3768898,141.1
